Dylan Moore,5e37a1d1-269d-4529-81b7-56a01de3abe8,Bioinformatics,8.2,9.7,7.9,6.3,8.5,5.2,,7.6
Gregory Sanchez,7860c2cd-8bf8-4d5a-a8f3-b84a421944f2,Machine Learning,7.8,5,4.7,,,,,5.8
Courtney Thompson,604f04a1-212c-46c1-a762-088c4835a5ad,Introduction to Data Science,5.3,0.8,2.7,0.1,6.6,,,3.1
Jason Sanders,ae55de29-6fd0-49c5-83a3-dea688a05ebe,Statistical Methods in Biomedical Research,8.7,8.5,9.9,4.7,,,,8
Nathan Morales,63213ff0-aafd-4da0-95b1-33bd260a5e1d,Bioinformatics,3.9,8.4,8.4,9.8,4,1.7,,6
Caroline Gray,eddf31b4-8153-40f8-a8e0-4677184d6777,Machine Learning,2.2,6.4,9.1,,,,,5.9
Megan Rogers,763af2ac-cde0-4131-b2df-bb86cdcca64b,Introduction to Data Science,8.4,6.1,6.1,9.8,6.8,,,7.4
Emily Hall,8bf8c343-5d30-405a-a6e1-5763dc31b2c1,Machine Learning,0.9,7.4,2.6,,,,,3.6
Zachary Scott,1e1bd7f8-6123-4f2e-a67d-fdd94508f921,Statistical Methods in Biomedical Research,2.2,9.7,6,8,,,,6.5
Brianna Davis,19db62a4-ba14-4e7f-a1f8-880111bc2bb9,Bioinformatics,5.4,3.1,6.3,4.5,2.3,7.8,,4.9
Alexa Walker,b3492eee-59e8-4612-9df7-0aeb9e36d426,Big Data Analysis,0.6,7.3,3.3,6.9,,,,4.5
Brandon Young,07cac698-fc87-4efb-976d-1a6297b2806e,Introduction to Data Science,0.2,8.9,1.3,0.7,6.8,,,3.6
Heather Kim,efd69ea0-1c20-42ea-962a-d43888f1b0a9,Machine Learning,5.6,3.5,2.2,,,,,3.8
Jordan Thomas,ce42bb5d-66ad-4aef-ba41-e49fc6c3d497,Introduction to Data Science,2,0.2,5.9,1.5,3.8,,,2.7
Claire Moore,75073e75-96a3-46d6-8463-475daa750a58,Big Data Analysis,7.2,9.6,4.5,2.9,,,,6.1
Paul Wright,3a60e83d-035b-47d9-a743-5c92ed470bb9,Introduction to Data Science,4.1,6.6,5.1,1.9,9.8,,,5.5
Eva Clark,bc29b390-4319-4052-a5f5-bb272e37e05f,Statistical Methods in Biomedical Research,4.5,0.2,1.5,1.2,,,,1.9
Emma Cruz,a3425837-44c0-4b7c-9097-3da44bbe4c1d,Bioinformatics,1.9,8.3,0.5,2.2,9.4,6.4,,4.8
James Campbell,4b5ad98e-0c5d-47fc-a3e0-bf2e65d6083c,Introduction to Data Science,4.2,5.3,2.2,0.6,8.5,,,4.2
Claire Reyes,b6117489-0b19-42ea-a6a2-96f2354e3797,Machine Learning,8.3,3.9,4.1,,,,,5.4
Alexa Sanders,ee6bf3fe-0b16-46b7-88ee-e1a11eb4ae74,Big Data Analysis,4.5,1,7.4,6.8,,,,4.9
Anthony Castillo,878ba34f-7cf3-47fa-a814-db23140f529a,Machine Learning,6.1,3.4,2.4,,,,,4
Dylan Ruiz,42c4ea29-4701-4508-8b30-87a3bd332d67,Bioinformatics,9.5,6.6,6.8,10,1.7,4.5,,6.5
Jordan Garcia,5f741bb5-19a3-4cde-8071-3e491fb6b5e7,Big Data Analysis,1.3,4.6,5.4,4.2,,,,3.9
Kevin Bailey,c7bfa407-b0f6-4e29-b3c1-4a836b8b5ca1,Big Data Analysis,6.1,0.9,6.7,4.7,,,,4.6
Connor King,97520681-7259-4d40-815c-774fb28fce2e,Machine Learning,7.6,2.1,0.6,,,,,3.4
Julia Cox,2d610614-4f84-487f-b638-7f7592b14070,Machine Learning,9.9,8,0,,,,,6
Zachary Wright,43c48eaf-9e89-4e54-90ae-bf17a8f96610,Introduction to Data Science,9.4,5.7,4.7,4.3,5.2,,,5.9
Noah Brown,20dddf5f-8860-4459-8e21-1ae7ed396ea2,Machine Learning,5.9,2.5,3.6,,,,,4
Matthew Mendoza,8a254f72-c98b-4a33-914e-26cddb029dba,Introduction to Data Science,8.8,5.3,7.4,9.1,5,,,7.1
Kayla Peterson,50ebfcc8-0da2-4817-8f5f-2a85c733e286,Introduction to Data Science,3.4,9.4,4.9,2.3,2.1,,,4.4
Zachary Sanders,5c174a53-d1fb-4649-87bb-ad2e98d357b0,Big Data Analysis,0.1,6.6,3.6,6.6,,,,4.2
Jack Edwards,2f95fae3-5687-41b4-bb3c-a34a516b42f1,Statistical Methods in Biomedical Research,7.7,8.3,9.8,2,,,,7
Ava Flores,da4ed234-faf1-4cd6-a917-86584d3f4a29,Big Data Analysis,2.2,9.1,8,3.2,,,,5.6
Grace Moore,c95027c1-19ca-482c-96f6-676b9ca07c8b,Introduction to Data Science,5,7,3.3,3,0.1,,,3.7
Kimberly Cook,150d370f-1593-4654-9f5a-8627244b72cd,Big Data Analysis,2.2,1.2,6.3,6.9,,,,4.2
Barbara Carter,9d68623e-2fb4-4d15-b5e3-2821818a9629,Big Data Analysis,0.6,4.2,8.7,4,,,,4.4
Jackson Clark,af064742-7224-4433-9fa1-e336ff5d7fff,Bioinformatics,3.2,1.1,6.6,2.2,3.1,8.2,,4.1
Deborah Lee,934ea221-f3ef-4af8-9663-262b3a4cd0f5,Big Data Analysis,7.4,6.8,2.1,9.7,,,,6.5
Aaron Martin,ec4f1c95-260a-4ab3-ae44-04ade23a9803,Introduction to Data Science,2.9,6.6,5,9.3,3.7,,,5.5
Matthew Green,2d473957-c414-48f2-9396-8f2023220927,Big Data Analysis,6.1,0.6,5.7,0.3,,,,3.2
Jackson Edwards,c6ff8b83-7665-4aa5-8da6-01a3986c6cb9,Machine Learning,0.8,8,9.5,,,,,6.1
Daniel Watson,a15dcd6e-df7f-428a-b7e0-d1b5c295ba29,Machine Learning,9.6,3.1,8.5,,,,,7.1
Heather Peterson,059c30eb-03ba-4973-96d7-5a877be2542d,Statistical Methods in Biomedical Research,2.3,1.7,9.5,8.8,,,,5.6
David Phillips,290601ec-3b99-4651-a724-7954bed2b394,Introduction to Data Science,1,9.1,9.7,6,9.7,,,7.1
Jordan Miller,c7107537-2d43-4319-b209-d3c47405d65a,Statistical Methods in Biomedical Research,1.9,4.3,7.6,8,,,,5.5
Kimberly Adams,2b3f4d4a-1cac-485c-a52a-02f8f24fb2a9,Machine Learning,7.1,9,1.3,,,,,5.8
Christopher King,eacdb1be-7296-4c55-9dbf-6e79a047a963,Big Data Analysis,7.8,1.8,3,6.9,,,,4.9
Jackson Peterson,f62c6280-831c-4f9b-8716-cb4dcfa0f045,Introduction to Data Science,2,3.5,0.3,6.8,6.6,,,3.8
William Gray,04a41bbb-c132-4093-85ad-5454e8473fb2,Machine Learning,2.8,1.5,6.5,,,,,3.6
James Carter,fabb064c-c62b-4397-b287-fc85abea7416,Introduction to Data Science,7.3,9.9,0.7,6.3,6.3,,,6.1
Gregory Bennett,2bfe42fe-8c83-46d5-9981-f5ed6d228196,Machine Learning,1.2,9.2,9.7,,,,,6.7
Eva White,6b59a18a-f357-4098-a2cb-cd94d2dc5555,Bioinformatics,3.3,2.3,3.1,1.8,8.9,0.7,,3.4
Adam Reed,aba6bc5c-077a-418a-af14-20bdb7fdb3eb,Machine Learning,9.7,2.8,1.7,,,,,4.7
Ella Ramos,d9a700c9-6782-4e45-9c04-69975fa320b2,Statistical Methods in Biomedical Research,1.6,3.9,1.8,4.8,,,,3
Courtney Sanders,f954a22c-0544-4f86-9965-d70cf77aca61,Bioinformatics,3.6,9.5,4.3,4.3,5.8,8.5,,6
Isabella Ortiz,4f098255-6445-4731-8979-0f4f039a6d26,Machine Learning,4,4.6,3.3,,,,,4
Ava Castillo,499b951f-6d5d-4f16-acec-6b76bc8879a5,Bioinformatics,8.7,9.8,7.6,3.9,8.5,6.8,,7.6
Connor Perez,e7711cd2-5967-4799-aa5a-d5639877700a,Machine Learning,2.7,3,6.4,,,,,4
Caleb Campbell,b199bfeb-965c-449b-87e5-faced7d4862d,Machine Learning,6,8.7,0.6,,,,,5.1
Jason Brooks,da18583d-1843-464f-8f5e-fc66e57ba2c6,Statistical Methods in Biomedical Research,4.7,7.1,7,1.5,,,,5.1
Jonathan Lee,8eaf77db-cb02-4ec3-a8e6-b18d5939aa97,Machine Learning,1.8,3.4,8.7,,,,,4.6
Cameron Murphy,8f9a5b91-360f-46df-8d5e-666492d78c42,Statistical Methods in Biomedical Research,9.2,4.9,7.1,8.5,,,,7.4
Alexander Gomez,7050ad3f-337e-4189-88a4-a2cc5fbc9c24,Statistical Methods in Biomedical Research,4.4,7.6,2.5,0.6,,,,3.8
Ashley Davis,10addde4-a46d-4847-af07-3e31516002e3,Statistical Methods in Biomedical Research,7.9,6.1,1.8,3.5,,,,4.8
Cameron Morgan,1a1510a4-e82e-41ae-a7f4-edb8cdb54307,Introduction to Data Science,8.2,2.5,6.8,4.5,9.2,,,6.2
Paul Lewis,76886b36-8228-4fde-947a-22c8e182ec6d,Big Data Analysis,1,3.7,7.7,0.2,,,,3.2
Olivia Hernandez,d076bc2e-6bea-478b-ab2d-af8777b77fbd,Big Data Analysis,8,5,5.4,8.5,,,,6.7
Gabriel Sanchez,e9c150cd-31eb-4a6f-8432-080d15e28cee,Statistical Methods in Biomedical Research,1.4,1.7,2,3.6,,,,2.2
Zachary Martinez,102f80e4-d4ec-4aec-9132-e4346dc7e4ec,Introduction to Data Science,9.7,8.5,0.5,3.8,5.8,,,5.7
Brian Brooks,e81d373c-60ed-4954-9be5-984abd162928,Machine Learning,3.3,3,5.9,,,,,4.1
Connor Mendoza,c0d63078-f51a-45d1-a3d2-45cf796ef98f,Statistical Methods in Biomedical Research,4.2,3.6,8.8,6.8,,,,5.9
Audrey Sanchez,bfd98eac-023c-47eb-a759-82fa39505f2a,Machine Learning,3.3,8.3,5,,,,,5.5
Alex Thomas,aacc4ccc-1460-4478-ac41-a28a65a8f344,Big Data Analysis,7.5,9.5,0.5,1.9,,,,4.9
Michael Richardson,3af521fd-2f22-4f4b-97a1-1a1afe23131b,Bioinformatics,3.6,3,8.5,3.8,4.4,6.5,,5
Audrey Parker,59e40ac2-365a-4c71-ae3b-e8b01ae52335,Introduction to Data Science,8.6,4.6,1,9.3,6.8,,,6.1
Edward Ward,6184408e-fc97-4f69-91e7-1bb465947d7d,Statistical Methods in Biomedical Research,9.8,6.4,3.4,9.3,,,,7.2
Thomas Wilson,663f2282-e5f8-4117-9693-f9b5ea21be4a,Machine Learning,9.3,6.1,9.7,,,,,8.4
Joseph Peterson,0afe908d-d0d8-4fb4-8c14-c76cc7d3d6e9,Statistical Methods in Biomedical Research,0.6,4.5,7.7,3.1,,,,4
Carter Johnson,bbcf9cc7-1802-4ebe-8071-2ac7094b1afa,Machine Learning,1.1,0.4,5.3,,,,,2.3
Grace Baker,a649dfa3-b363-4345-94ac-b28c8e805319,Machine Learning,0.6,5.7,9.5,,,,,5.3
Lillian Hughes,720a8c34-3e9a-40e4-bb32-7345dbd23218,Statistical Methods in Biomedical Research,2.7,7.4,9.5,7.9,,,,6.9
Megan Price,62a3c61c-ae2d-41c8-8bb0-275239bda08b,Big Data Analysis,7.2,5,4.7,8.3,,,,6.3
Blake Thomas,80370c32-1584-4c32-aa20-3a3ad14fa283,Big Data Analysis,7.5,5.1,1.7,7.3,,,,5.4
Ryan Myers,63dcce0d-3125-4c17-8547-9688567bd08b,Statistical Methods in Biomedical Research,0.7,4.8,2.9,4.1,,,,3.1
Katherine Scott,ed70bcca-b70d-493e-9464-dafcc73f53ec,Big Data Analysis,2.6,2.8,0,3.3,,,,2.2
Cameron Jimenez,b19391a7-1ced-41d9-bf0a-c4b18ead233b,Machine Learning,5.5,7.5,2.9,,,,,5.3
Hannah Williams,3097ea0f-61e1-44be-a993-e9facb229acf,Big Data Analysis,3.6,0.8,2.4,2.1,,,,2.2
Colin Turner,ca7dfebe-d514-4ec3-b8bb-93ee60755a8e,Machine Learning,6.9,9,2.7,,,,,6.2
Isabella Thomas,4251129d-2e1a-45a0-bff1-37fde0f31bc5,Bioinformatics,1.8,4.9,0.6,0.4,5.5,2.3,,2.6
Zachary Lopez,07f9b038-5e3d-4cfd-bb0e-77cc9e5fec66,Machine Learning,5.2,2.1,8.9,,,,,5.4
Cameron Martin,4dde7151-520a-4959-ad53-389f4f292008,Statistical Methods in Biomedical Research,8.9,8.2,0.2,1.4,,,,4.7
Hannah Myers,0aff8f6d-ef84-4d99-bc40-2acb76517a95,Introduction to Data Science,7.9,8.5,3.2,5.1,6,,,6.1
Alexander Taylor,ec271a35-1f2c-4f05-845c-4682ed834ce4,Statistical Methods in Biomedical Research,0.5,8.9,9.3,5.3,,,,6
Blake Alvarez,83d44fc6-e2ed-472b-81a7-4915ef9cc195,Machine Learning,2.1,8,3.8,,,,,4.6
Caroline Green,3875edce-afaa-4fce-a5f8-7096b0722009,Bioinformatics,9.9,6.8,6.2,9.6,1.7,8.8,,7.2
Evelyn Gray,eb243419-0932-4b2c-bd49-6c956026864d,Statistical Methods in Biomedical Research,5.1,8.7,0.1,1.4,,,,3.8
Deborah Thompson,56d51431-a62c-459d-99e6-72936c818e88,Bioinformatics,7.7,5.9,1.5,6.1,5.2,4.6,,5.2
David Mitchell,6765501e-0bce-4c47-ad5a-c1784fc9741e,Statistical Methods in Biomedical Research,0.1,4,3.6,8.1,,,,4
Deborah Taylor,6bbcc282-7a7a-4194-b836-f7f124ab20c6,Bioinformatics,2.8,2,6.2,4.8,1.7,1,,3.1
Noah Clark,9af8dd4e-2fcf-4d4e-ac2f-3f354bf6b556,Machine Learning,9.9,5.2,6.7,,,,,7.3
Ashley Myers,af391686-fc40-4044-9389-7cefc4a83492,Big Data Analysis,4.5,3.2,8.5,8.4,,,,6.2
Jonathan Mendoza,9a4c1ccd-bcd9-4e66-a85d-4ae703c88385,Big Data Analysis,0.1,6.4,7.2,2.9,,,,4.2
Caroline Sanders,6f9c5b46-7cd2-407c-a2bb-ce18335e1d21,Big Data Analysis,0.6,0.1,0.3,3.8,,,,1.2
Henry James,38f7d06d-e8ae-456a-9c63-89d66d8dd8e6,Introduction to Data Science,1.8,6.3,0.3,8.5,8.8,,,5.1
Nathan Ramos,b43e0dd7-d354-4152-85f2-546cf1833b1c,Big Data Analysis,7.8,3.8,2.6,1.7,,,,4
Michael Richardson,bd2f5dcd-5090-46b4-b856-2c1da3952237,Statistical Methods in Biomedical Research,6.9,1.8,3.1,9.3,,,,5.3
Sarah Reyes,458fc45c-8111-4637-a5b0-6db11e5d7f38,Introduction to Data Science,5.2,2.7,9.7,9.6,0.9,,,5.6
Alex Watson,29cb8a20-7c59-47b9-9bd5-287cb56bebf8,Machine Learning,2.3,2.4,6,,,,,3.6
Samantha Thomas,d026edb2-8515-42ae-8765-952ffd8038ae,Big Data Analysis,7.1,8.8,4.8,2.1,,,,5.7
Brian Walker,e3b6bb55-13e4-4783-acc6-e3ec14331f03,Introduction to Data Science,0.8,4.6,2.2,9,6,,,4.5
Jason Wright,aa68848f-c60f-4e56-a8f4-716c5b1abe07,Bioinformatics,2.2,1.5,5.6,1.7,1,6.1,,3
Connor Phillips,39799a2a-18df-4c9b-ac09-1012bc459bf6,Statistical Methods in Biomedical Research,1.1,3.7,0.7,7.2,,,,3.2
Liam Reed,f7d2d34d-99a8-4884-84ea-1ed5c026379f,Statistical Methods in Biomedical Research,2.1,6.1,9.9,1.6,,,,4.9
Alex Taylor,d80535b0-a7cd-4311-9cc4-450c3e361d2d,Statistical Methods in Biomedical Research,0.1,1.7,3.1,1,,,,1.5
Caleb Kelly,ead2c7e4-6b5c-44df-bcbb-abb62135cf24,Introduction to Data Science,8.5,9.9,0.3,6.1,4.2,,,5.8
Adam Nguyen,cb2bccf4-9a1d-48b1-8025-d16f7d61934c,Bioinformatics,9,1.1,2.6,7.7,6.9,7.5,,5.8
Charles Howard,013262ff-4d56-4516-9b81-57093d4842ff,Introduction to Data Science,0.2,2.4,8.4,3.1,1.3,,,3.1
Jason Kelly,e1499f70-513e-498f-a522-b418e13712e5,Introduction to Data Science,8,6.7,7.6,3.4,8.3,,,6.8
Lillian Murphy,239b8609-ac62-4b87-b73f-35c1b93b231c,Machine Learning,8.2,9.7,5.5,,,,,7.8
William Edwards,e3700b84-271d-4fda-be88-c37d6168e19f,Introduction to Data Science,7.5,7.5,6.9,3.2,6.1,,,6.2
Caleb Cooper,9e726b94-7f02-408d-b505-fa7053b26bfc,Big Data Analysis,9.5,9.6,8,2.6,,,,7.4
Kayla Ramos,e3f61d2b-f401-4a12-a00c-34c5cbb0865c,Big Data Analysis,0.6,1.2,1.8,6.2,,,,2.5
Joseph Lopez,ac6673b6-d994-4067-a78a-636f5562a4f4,Big Data Analysis,1.1,5.6,9.4,7,,,,5.8
Noah Edwards,132c7e58-bf28-4cd7-81d6-fa6153c4072e,Introduction to Data Science,1.9,5.5,7,5,2.7,,,4.4
Daniel Hughes,51d33b17-37a7-49b7-9242-3651048bd517,Bioinformatics,0.3,2.1,5.1,4.1,9.2,1.2,,3.7
Christian Bailey,700fcf3a-3414-469e-ace6-6268d90abb09,Machine Learning,7.1,0.3,8.2,,,,,5.2
Emma Cruz,32220be5-1386-4953-98c5-4bc148062a0d,Statistical Methods in Biomedical Research,5.9,4.2,7.1,7.1,,,,6.1
Olivia Campbell,51651858-6a90-4a8e-b5b3-25ad0144b165,Bioinformatics,7.7,4.5,5.1,3.4,7.6,8.9,,6.2
Julia Hill,91792417-95d1-4fd7-823c-0c550e347298,Big Data Analysis,3.6,7.3,9.8,8.2,,,,7.2
Thomas Ramirez,c80feb77-0e0f-405f-b324-abe44fb73aaa,Machine Learning,1.4,2,0.9,,,,,1.4
Matthew Gomez,1272c337-a50e-4bd9-8a3d-b06ab84a4418,Big Data Analysis,7.1,3.4,0.8,4,,,,3.8
Olivia Howard,e4dd954d-9d55-44cc-9b7e-dafaa6c42628,Big Data Analysis,6.2,1,7.9,1.9,,,,4.3
Kayla Gutierrez,3308350d-b44b-410f-bbe3-2529c761d78b,Machine Learning,1.9,7.5,4.7,,,,,4.7
Grace Rogers,3408cfa2-0cff-4e9c-beaa-d5e51b7fce54,Statistical Methods in Biomedical Research,0.8,5.4,4.1,1.2,,,,2.9
Thomas Murphy,32101960-abcf-4722-b759-197eca34e379,Introduction to Data Science,7,1.7,10,8.4,4.6,,,6.3
Adam Gonzalez,c81e5a3c-806d-4ea2-86f1-3e67bfe41fae,Big Data Analysis,5.6,3.9,5.8,2.3,,,,4.4
Ryan Hernandez,35e1966b-e235-4844-a6cc-717a1476460b,Big Data Analysis,6.5,3.5,0,3.8,,,,3.5
Kimberly Bennett,af7212e5-06ce-4646-ba82-9e4891027905,Big Data Analysis,0.1,7,6.9,6.9,,,,5.2
Alex Parker,2e6eacb5-682a-4061-9e66-c2b122d252ae,Bioinformatics,7.8,9.1,6.2,6.8,5.1,1.4,,6.1
Jennifer Watson,963a65c4-e1cc-4ec3-ae50-fadfe6a8a42c,Machine Learning,9.8,6.9,3.3,,,,,6.7
Alice Mendoza,b655e9c8-ebb5-4420-8550-1ef0244c19e4,Bioinformatics,6.4,3.2,7.9,4.1,9.2,7.3,,6.4
Alexa Kelly,b984bf3c-c7c9-4332-8391-994239a16e3b,Machine Learning,4.5,5.2,0.9,,,,,3.5
Gregory Rogers,7e14a5b6-b104-4b20-85b7-849b4317434c,Introduction to Data Science,6.5,6.2,1.3,8.1,1.4,,,4.7
Connor Martinez,70491e06-c5e8-499c-9ba1-a02d452b576d,Introduction to Data Science,2.5,5.6,5.2,0.2,6.5,,,4
Ethan Wright,4c78ada0-c7b1-473b-9577-a98084f83878,Big Data Analysis,7.8,6.5,0,5.8,,,,5
Brianna Morris,6b70e0dd-81f3-41fa-937f-b691ec14c05e,Machine Learning,2.2,5.6,9.8,,,,,5.9
Colin Hall,170b5269-e46b-4238-9ff5-9e0a5d281c8e,Introduction to Data Science,6.6,1.5,9.2,5.7,9.6,,,6.5
Mason Long,0b1f95bc-950e-46f0-aade-c7f7e2d7d663,Statistical Methods in Biomedical Research,7.8,9.2,2.8,9.4,,,,7.3
Benjamin Garcia,b8e089aa-0058-4dd8-b5d3-54a43a824073,Statistical Methods in Biomedical Research,7.3,8.8,0.1,2.4,,,,4.7
Noah Gray,58957ec7-ef5c-4af4-a6dc-a602d90b0618,Statistical Methods in Biomedical Research,4.7,8.4,2.3,6.3,,,,5.4
Adam Jones,c38804c6-4ad6-4b1d-a253-0e9dc1106d23,Big Data Analysis,5.8,6.1,9.1,9.4,,,,7.6
Abigail Wood,3da117b8-341b-4f9b-81b2-0358f2be443b,Big Data Analysis,5.4,3.4,2,3.2,,,,3.5
Sarah Gray,a3cb92da-98b2-4189-b2b8-8fa0dd09edd9,Introduction to Data Science,0.6,4,5,0.8,3.2,,,2.7
Ethan Price,c69a8d80-7b56-44d2-b49b-5a177687b99b,Big Data Analysis,4.4,3.3,9.6,1.1,,,,4.6
Jacob Chavez,dc484498-ec51-4abd-8c55-1ef5b78dfb6f,Big Data Analysis,0.7,7.6,1.4,1,,,,2.7
Katherine Ramirez,1d09d96e-2ad8-4822-888e-b6577bd13dd2,Bioinformatics,7.7,10,7.5,3.2,7.3,5.3,,6.8
Jane Cook,f41016ff-20e9-4271-984b-e9c50b34ce19,Machine Learning,1.6,9.1,9.9,,,,,6.9
Isabella Torres,c5d56e80-41a6-4f7e-abb6-0c25b1a3d5b4,Introduction to Data Science,7.2,2.7,8.7,3.5,3.8,,,5.2
Cameron Diaz,2f80d839-15e5-418c-bd6b-614460a64805,Machine Learning,9,1.2,0.1,,,,,3.4
Noah Thompson,7e3f2aef-8443-43bf-bee0-0b027e1bd371,Introduction to Data Science,8.6,8,8.3,0.1,1.8,,,5.4
Katherine Green,90098115-87d9-4d9d-b398-5f93a44501bf,Machine Learning,6.7,9.9,7.1,,,,,7.9
Amy Long,177f7532-b63f-47cb-a6f9-a503c1e26e1b,Machine Learning,7.2,8.9,1.5,,,,,5.9
Jason Peterson,a3884143-c9b4-4fc2-aee2-2f446733538a,Introduction to Data Science,2.3,7.9,6.7,2.7,7.5,,,5.4
Eva Murphy,cfb2257a-1a79-47d2-b727-d166771d6247,Introduction to Data Science,7.8,5.2,0.3,1.5,9,,,4.8
David Garcia,870d76d8-8f0f-4774-b81c-933722a988b7,Statistical Methods in Biomedical Research,1.2,4.8,3.6,4.1,,,,3.4
Brianna Nguyen,19ee60c2-9988-446b-8a69-888754fb4040,Machine Learning,5.2,6.1,0.6,,,,,4
Isaac Morris,fb86ceed-b74a-4494-88ce-a6c25e5a0fbc,Statistical Methods in Biomedical Research,0.2,5.3,1.2,8.7,,,,3.9
Charlotte Diaz,5b3dcdec-ce2b-492c-81a5-3ba3644ab0b0,Statistical Methods in Biomedical Research,6.1,3.3,8.5,1.2,,,,4.8
Joseph Reyes,f1e033d3-a8af-4a0a-bf0b-e3c716a2c29e,Machine Learning,5.3,8.2,9.6,,,,,7.7
James Morales,ccf7d61e-d325-4be3-8160-50cb69c235b8,Statistical Methods in Biomedical Research,5.3,1.9,3.3,2.8,,,,3.3
Christian Clark,ac8c6622-270b-4d7d-9c67-7f86590ab2da,Machine Learning,6,2,2.3,,,,,3.4
Alex Morris,b1a50514-c42d-458a-94b7-aa28c323669f,Introduction to Data Science,1.2,4.7,1.9,2.4,0.2,,,2.1
Brianna Reed,a5265fda-1802-4aac-840c-d0d732f07732,Big Data Analysis,3.3,9.1,0.3,3.1,,,,4
Julia Howard,d7070736-0bbd-4428-a07a-df8758830579,Big Data Analysis,9.1,8.4,3.5,3.1,,,,6
Barbara Allen,fcfd7782-b38a-4e17-82d4-b46b4c0350ed,Big Data Analysis,6.5,7.1,6.3,9.5,,,,7.4
Liam Perez,546333e6-7801-402e-b250-738acdf8f71f,Big Data Analysis,7.7,0.2,1.6,2.7,,,,3.1
Carter Gutierrez,dd1637d1-2108-46bf-aba0-281c82af00df,Machine Learning,7.3,7.8,0.1,,,,,5.1
Amy Young,add99cd3-c00f-4903-8516-b99509beec8d,Big Data Analysis,8.2,5.2,1.1,7.4,,,,5.5
Jennifer Reed,09cea025-176c-473b-b782-67c963cf82fe,Big Data Analysis,4.5,3.5,2.7,4.6,,,,3.8
Amy Anderson,da6502ad-bd85-4d3a-b7c8-7e307da3fd07,Machine Learning,1.9,3.3,5.1,,,,,3.4
Lillian Ross,199e39e5-71e9-4b02-8ae0-f0008df0ff27,Bioinformatics,3.3,0.4,9.4,9.9,2,8.6,,5.6
Noah Bennett,7c8bdc37-1676-42e5-af4a-be45d5e0a1ab,Introduction to Data Science,1.8,9.4,8.6,9.2,9.5,,,7.7
Barbara Thompson,fe75dce3-a75e-4833-aa5d-ecc0441ca991,Machine Learning,6.3,9.8,5,,,,,7
Claire Gonzalez,43ef5c86-2797-49ab-a5cc-b2f1d2b83b0e,Bioinformatics,5.9,5.4,0.2,9.1,3.3,3.5,,4.6
Rachel Thomas,85dba060-650f-4e7f-8dd3-120d8d893bc4,Big Data Analysis,5.7,2.8,7.2,0.7,,,,4.1
Michael Gonzalez,5400c4da-57f2-45d1-a838-df810ac54c59,Machine Learning,5.4,3.5,2.1,,,,,3.7
Sophia Reyes,cb9cab7e-37a1-44dc-a018-523e204e3c81,Introduction to Data Science,7.7,9.3,7.5,0.4,0.1,,,5
Andrew Castillo,75588562-8f84-4e06-af54-cfaa7af29ebf,Big Data Analysis,9.3,3.8,7,8.1,,,,7.1
Sarah Miller,89f5040b-056d-4c2f-a791-ce4e9bebf311,Bioinformatics,5.3,4.7,1.2,9.4,2.2,7.3,,5
Alex Diaz,b7c11f2a-9186-483a-8da6-051085762dff,Machine Learning,8.7,5,9.9,,,,,7.9
Christian Bailey,dc4f0f2c-845e-4dd0-84d6-d1e565ad5a10,Bioinformatics,5.3,0.4,0.8,1.1,9.3,4.7,,3.6
Sarah Gray,d9f202c0-d3ac-4e7b-be6a-cd1c97f4fa20,Bioinformatics,6.6,8.9,5.8,1.7,7.3,1.1,,5.2
Edward Mendoza,ae39e754-ecaf-4ba4-a3bd-38daebe3b845,Introduction to Data Science,4.3,1.5,1,6.2,6,,,3.8
David Carter,62522e76-e4a7-4fdb-ba2b-99336d31d457,Machine Learning,0.4,8.7,5.9,,,,,5
Cameron Harris,dcdf10b5-51d5-4cd2-8c80-8645096ed96d,Machine Learning,3.3,3.5,2.4,,,,,3.1
Ashley Rogers,42449e9d-bc52-4c9d-9ec7-e5fc5c53c13f,Bioinformatics,2.3,5.1,8.1,4.5,4.3,10,,5.7
Carter Gray,03f004ad-6192-4b89-8996-ae5c140bd621,Bioinformatics,8.1,3.5,1.1,2.4,2.2,5.3,,3.8
Adrian Smith,745a88fd-0f68-41d8-8dce-02868726fba7,Bioinformatics,3.9,2,6.6,6.9,9.4,1.6,,5.1
Kevin Hughes,0bba58a5-3773-40d1-afd8-d7723b742993,Machine Learning,4.5,7.1,3.8,,,,,5.1
Amanda Wilson,b3da871f-73d2-481a-b551-8abddabf5315,Big Data Analysis,4.3,6.1,5.6,3,,,,4.8
Dylan Ruiz,d9da27e8-03e5-49c6-9685-8631ce5dbf90,Big Data Analysis,8.5,8.5,7.5,0.7,,,,6.3
Kayla Morris,09232a69-a865-4f9a-947d-11aead84d162,Bioinformatics,4.5,9.1,7.3,2.9,1.1,9.4,,5.7
Kayla Rogers,6f7c1e41-9fad-4da1-902d-a5c05c49c03f,Introduction to Data Science,3.6,8.9,3,8.7,5.1,,,5.9
Julia Stewart,943f3728-67fe-4ed1-a164-2778b9f669c3,Bioinformatics,3.9,8.1,9.3,9.2,7.4,0.3,,6.4
Zachary Cook,8306b2ba-fafe-400f-886b-5e0422643526,Statistical Methods in Biomedical Research,5.6,1,9.3,2.1,,,,4.5
Colin Miller,afefd125-064d-44ca-afb9-cf19aa02bd6f,Bioinformatics,5.1,8.7,2.9,3.8,6.3,8.5,,5.9
